,author,time,parent,text
100,BurningFrog,2024-07-20 18:43:09,41016441,&gt; <i>Marrero insisted that the Cuban government would not deviate from a centrally planned economy where “socialist state enterprises” are predominant.</i><p>Same as it ever was...
101,icar,2024-07-20 23:03:07,41016441,"This happens because of the US embargo, so I&#x27;ll blame US until they stop."
102,Acrobatic_Road,2024-07-20 20:08:42,41016441,It has also has an extremely low fertility rate.
103,localfirst,2024-07-21 07:42:07,41016441,"i hope americams know what they are doing<p>ex) France, Uk, Germany"
104,greyvddhb,2024-07-20 21:48:30,41016441,Did US sanctions cause this? Why or why not?
105,zombiwoof,2024-07-21 05:43:27,41016441,I remember when I was called a Dago in NYC as a kid<p>Yeah all us Italians are just dirty mafiaosa
106,joecool1029,2024-07-20 21:01:26,41016441,"Again and again I&#x27;ve been arguing for access to information. Let Cuba land an underwater cable in Miami. Ever since I was young I was fed this line &#x27;Glasnost helped accelerate the collapse of the Soviet Union, people wanted things their government wouldn&#x27;t give them... free access to information not filtered by their government&#x27;, but the US argues for some reason that Cubans can&#x27;t have this.<p>Is it fear of an even bigger migration? Why? Is it expat Cubans looking to kick out the ladder?"
107,BenFranklin100,2024-07-21 03:09:49,41016441,"The United States is singular in its ability to assimilate immigrants. It is our one true superpower. The people who come to our country, like these Cubans fleeing their country, often come from societies where they lack freedoms Americans take for granted. Many Americans scarcely even acknowledge these freedoms but immigrants with their outside eye see them clearly. In doing so they refresh our founding ideals of life, liberty, and the pursuit of happiness.<p>As a fourth generation American and midwesterner, I welcome these Cuban immigrants."
108,basisword,2024-07-20 19:45:03,41016441,"It&#x27;s interesting reading the opinions in the comments on this thread. As a non-US person, I don&#x27;t have a strong opinion on Cuba. I&#x27;d like to visit someday but don&#x27;t know much about it other than the headlines. Reading the comments here it sounds like a pariah state on the level of North Korea. With 1m people leaving in a year, it clearly has its issues - but lots of the comments here are a good example of how your country&#x27;s media and propaganda can significantly colour your opinions. I don&#x27;t get the feeling many other countries continue to have such a negative opinion of Cuba.<p>Are there any countries other than the US that has a strong negative opinion on Cuba?<p>I&#x27;m also curious if anyone comes from a country that has a significant negative opinion on another country that others might find surprising?"
109,V__,2024-07-20 18:46:14,41016441,"&gt; Most of those migrants have come to the United States in what experts call the most significant migration wave in Cuban history.<p>With the destabilization that a population drop of 10% has, the potential for more migration in the long term and the associated costs... Wouldn&#x27;t it make sense for the U.S. to invest and help Cuba? It would also have the additional benefit of maybe depriving Russia of an ally."
110,surfingdino,2024-07-20 21:01:14,41016441,This plus low fertility rates paint a bleak demographic picture. What happens to a country whose population collapses? I don&#x27;t think we have past data to reference here?
111,worldwidelies,2024-07-21 11:10:54,41016441,[dead]
112,oldpersonintx,2024-07-20 18:47:04,41016441,[flagged]
113,xyzzy4747,2024-07-20 19:01:12,41016441,[flagged]
114,bearjaws,2024-07-20 18:42:44,41016441,[flagged]
115,useconoterror,2024-07-20 23:35:57,41016441,[flagged]
116,pstrateman,2024-07-20 21:31:23,41016441,[flagged]
117,tehjoker,2024-07-20 20:25:04,41016441,Cuba&#x27;s economy is not doing well because of the illegitimate and illegal US embargo. End the blockade. Take Cuba off the completely farcical State Sponsors of Terror list. Let Cuba live!<p>Cuba developed its own COVID vaccine but couldn&#x27;t give it to its own people because they could not buy metal for syringes. Its fucking crazy.
118,,2024-07-20 18:49:38,41016441,
119,ein0p,2024-07-20 19:00:55,41016441,"If I were Xi Jinping, I’d step in quite heavily at this point. A few billions in investment would do wonders there. I’m sure a hypersonic nuke base could also be negotiated in return."
120,jmyeet,2024-07-20 20:33:57,41016441,"I really want people to understand that a sterile term like &quot;economic sanctions&quot; really means &quot;starving them to death&quot;. It&#x27;s not just food. It&#x27;s the infrastructure necessary to grow food and to have clean drinking water. It&#x27;s basic medicines, life-saving stuff.<p>What we, as a country, have done and continue to do to Cuba is absolutely unconscionable.<p>It affects us too. Over the last 60+ years there have hundreds of thousands or even millions of Cuban migrants to the US. This [1] claims 2.7 million but includes US-born descendants. Cuban migrants aren&#x27;t a random sample of Cubans. They skew very much anti-Castro, which means by extension they skew very pro-Batista. Definitely right-leaning or even pro-fascist [2[.<p>Importing fascist or fascist adjacent people who ultimately became voters has changed US politics where Florida is now a safely red state. Here&#x27;s more on the demographics of Cubans in Miami in particular [3].<p>I find it interesting how this aspect of immigration is so often missed or glossed over.<p>There is absolutely no justification for continuing 60+ years of sanctions just because our puppet was deposed.<p>[1]: <a href=""https:&#x2F;&#x2F;www.migrationpolicy.org&#x2F;article&#x2F;cuban-immigrants-united-states-2021"" rel=""nofollow"">https:&#x2F;&#x2F;www.migrationpolicy.org&#x2F;article&#x2F;cuban-immigrants-uni...</a><p>[2]: <a href=""https:&#x2F;&#x2F;time.com&#x2F;archive&#x2F;6762287&#x2F;cuba-batista-backfire&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;time.com&#x2F;archive&#x2F;6762287&#x2F;cuba-batista-backfire&#x2F;</a><p>[3]: <a href=""https:&#x2F;&#x2F;latinostudies.nd.edu&#x2F;assets&#x2F;95278&#x2F;original&#x2F;grenchun.pdf"" rel=""nofollow"">https:&#x2F;&#x2F;latinostudies.nd.edu&#x2F;assets&#x2F;95278&#x2F;original&#x2F;grenchun....</a>"
121,technick,2024-07-21 08:26:14,41016441,So they would rather flee like cowards instead of staying to fix the issues suffering their country. We don&#x27;t need more cowards in America either.
122,systemstops,2024-07-21 04:49:04,41016441,"The arguments in favor of immigration are usually economical, but the resultant demographic change is a major force of disruption in our societies and the cause of many current social problems. My home state of California is an radically different place now than when I grew up only a few decades ago because of demographic change caused by immigration.<p>The question needs to be asked &quot;How much do you want your nation to change?&quot; in exchange for the alleged economic benefits. Blaming the social problems caused by immigration on citizens because of &quot;xenophobia&quot; when they never wanted mass immigration in the first place is the height of arrogance. The pro-immigration people want the economic benefits of immigration while shifting the blame for the inevitable social problems on the poor citizens who are often victims of these social problems. It&#x27;s sick."
123,GeneralMayhem,2024-07-20 23:00:12,40975320,"I am highly skeptical of LLMs as a mechanism to achieve AGI, but I also find this paper fairly unconvincing, bordering on tautological. I feel similarly about this as to what I&#x27;ve read of Chalmers - I agree with pretty much all of the conclusions, but I don&#x27;t feel like the text would convince me of those conclusions if I disagreed; it&#x27;s more like it&#x27;s showing me ways of explaining or illustrating what I already believed.<p>On embodiment - yes, LLMs do not have corporeal experience. But it&#x27;s not obvious that this means that they cannot, a priori, have an &quot;internal&quot; concept of reality, or that it&#x27;s impossible to gain such an understanding from text. The argument feels circular: LLMs are similar to a fake &quot;video game&quot; world because they aren&#x27;t real people - therefore, it&#x27;s wrong to think that they could be real people? And the other half of the argument is that because LLMs can only see text, they&#x27;re missing out on the wider world of non-textual communication; but then, does that mean that human writing is not &quot;real&quot; language? This argument feels especially weak in the face of multi-modal models that are in fact able to &quot;see&quot; and &quot;hear&quot;.<p>The other flavor of argument here is that LLM behavior is empirically non-human - e.g., the argument about not asking for clarification. But that only means that they aren&#x27;t <i>currently</i> matching humans, not that they <i>couldn&#x27;t</i>.<p>Basically all of these arguments feel like they fall down to the strongest counterargument I see proposed by LLM-believers, which is that sufficiently advanced mimicry is not only indistinguishable from the real thing, but at the limit in fact <i>is</i> the real thing. If we say that it&#x27;s impossible to have true language skills without implicitly having a representation of self and environment, and then we see an entity with what appears to be true language skills, we should conclude that that entity must contain within it a representation of self and environment. That argument doesn&#x27;t rely on any assumptions about the mechanism of representation other than a reliance on physicalism. Looking at it from the other direction, if you assume that all that it means to &quot;be human&quot; is encapsulated in the entropy of a human body, then that concept is necessarily describable with finite entropy. Therefore, by extension, there must be some number of parameters and some model architecture that completely encode that entropy. Questions like whether LLMs are the perfect architecture or whether the number of parameters required is a number that can be practically stored on human-manufacturable media are <i>engineering</i> questions, not philosophical ones: finite problems admit finite solutions, full stop.<p>Again, that conclusion <i>feels</i> wrong to me... but if I&#x27;m being honest with myself, I can&#x27;t point to why, other than to point at some form of dualism or spirituality as the escape hatch."
124,Animats,2024-07-20 22:38:10,40975320,"Full paper: [1].<p>Not much new here. The basic criticism is that LLMs are not embodied; they have no interaction with the real world. The same criticism can be applied to most office work.<p>Useful insight: &quot;We (humans) are always doing more than one thing.&quot; This is in the sense of language output having goals for the speaker, not just delivering information. This is related to the problem of LLMs losing the thread of a conversation. Probably the only reasonably new concept in this paper.<p>Standard rant: &quot;Humans are not brains that exist in a vat...&quot;<p>&quot;LLMs ... have nothing at stake.&quot; Arguable, in that some LLMs are trained using punishment. Which seems to have strong side effects. The undesirable behavior is suppressed, but so is much other behavior. That&#x27;s rather human-like.<p>&quot;LLMs Don’t Algospeak&quot;. The author means using word choices to get past dumb censorship algorithms. That&#x27;s probably do-able, if anybody cares.<p>[1] <a href=""https:&#x2F;&#x2F;arxiv.org&#x2F;pdf&#x2F;2407.08790"" rel=""nofollow"">https:&#x2F;&#x2F;arxiv.org&#x2F;pdf&#x2F;2407.08790</a>"
125,kazinator,2024-07-21 04:27:51,40975320,"The authors of this paper are just another instance of the AI hype being used by people who have no connection to it, to attract some kind of attention.<p>&quot;Here is what we think about this current hot topic; please read our stuff and cite generously ...&quot;<p>&gt; <i>Language completeness assumes that a distinct and complete thing such as `a natural language&#x27; exists, the essential characteristics of which can be effectively and comprehensively modelled by an LLM</i><p>Replace &quot;LLM&quot; by &quot;linguistics&quot;. Same thing.<p>&gt; <i>The assumption of data completeness relies on the belief that a language can be quantified and wholly captured by data.</i><p>That&#x27;s all that a baby has, who becomes a native speaker of their surrounding language. Language acquisition does not imply totality of data. Not every native speaker recognizes exactly the same vocabulary and exactly the same set of grammar rules."
126,mnkv,2024-07-20 21:58:10,40975320,"Good summary of some of the main &quot;theoretical&quot; criticism of LLMs but I feel that it&#x27;s a bit dated and ignores the recent trend of iterative post-training, especially with human feedback. Major chatbots are no doubt being iteratively refined on the feedback from users i.e. interaction feedback, RLHF, RLAIF. So ChatGPT could fall within the sort of &quot;enactive&quot; perspective on language and definitely goes beyond the issues of static datasets and data completeness.<p>Sidenote: the authors make a mistake when citing Wittgenstein to find similarity between humans and LLMs. Language modelling on a static dataset is mostly <i>not</i> a language game (see Bender and Koller&#x27;s section on distributional semantics and caveats on learning meaning from &quot;control codes&quot;)"
127,KHRZ,2024-07-20 22:52:42,40975320,"That&#x27;s a lot of thinking they&#x27;ve done about LLMs, but how much did they actually try LLMs? I have long threads where ChatGPT refine solutions to coding problems. Their example of losing the thread after printing a tiny list of 10 philosophers seems really outdated. Also it seems LLMs utilize nested contexts as well, for example when it can break it&#x27; own rules while telling a story or speaking hypothetically."
128,throwthrowuknow,2024-07-21 10:13:57,40975320,"“Enactivism” really? I wonder if these complaints will continue as LLMs see wider adoption, the old first they ignore you, then they ridicule you, then they fight you… trope that is halfways accurate. Any field that focuses on building theories on top of theories is in for a bad time.<p><a href=""https:&#x2F;&#x2F;en.m.wikipedia.org&#x2F;wiki&#x2F;Enactivism"" rel=""nofollow"">https:&#x2F;&#x2F;en.m.wikipedia.org&#x2F;wiki&#x2F;Enactivism</a>"
129,flimflamm,2024-07-21 07:32:37,40975320,"How would the authors consider a paralyzed individual who can only move their eyes since birth? That person can learn the same concepts as other humans and communicate as richly (using only their eyes) as other humans. Clearly, the paper is viewing the problem very narrowly."
130,Simon_ORourke,2024-07-21 06:53:21,40975320,"Where I work, there&#x27;s a somewhat haphazardly divided org structure, where my team has some responsibility to answer the executives demands for &quot;use AI to help our core business&quot;. So we applied off-the-shelf models to extract structured context from mostly unstructured text - effectively a data engineering job - and thereby support analytics and create more dashboards for the execs to mull over.<p>Another team, with a similar role in a different part of the org has jumped (feet first) into optimizing large language models to turn them into agents, without consulting the business about whether they need such things. RAG, LoRA and all this optimization is well and good, but this engineering focus has found no actual application, expect wasting several million bucks hiring staff to do something nobody wants."
131,nativeit,2024-07-21 02:20:28,40975320,"I&#x27;m more or less a layperson when it comes to LLMs and this nascent concept of AI, but there&#x27;s one argument that I keep seeing that I feel like I understand, even without a thorough fluency with the underlying technology. I know that neural nets, and the mechanisms LLMs employ to train and form relational connections, can plausibly be compared to how synapses form signal paths between neurons. I can see how that makes intuitive sense.<p>I&#x27;m struggling to articulate my cognitive dissonance here, but is there any empirical evidence that LLMs, or their underlying machine learning technology, share anything at all with biological consciousness beyond a convenient metaphor for describing &quot;neural networks&quot; using terms borrowed from neuroscience? I don&#x27;t know that it necessarily follows that just because something was inspired by, or is somehow mimicking, the structure of the brain and its basic elements, that it should necessarily relate to its modeled reality in any literal way, let alone provide a sufficient basis for instantiating a phenomena we frankly know very little about. Not for nothing, but our models naturally cannot replicate any biological functions we do not fully understand. We haven&#x27;t managed to reproduce biological tissues that are exponentially less complex than the brain, are we really claiming that we&#x27;re just jumping straight past lab-grown t-bones to intelligent minds?<p>I&#x27;m sure most of the people reading this will have seen Matt Parker&#x27;s videos where they &quot;teach&quot; matchbooks to win a game against humans. Is anyone suggesting those matchbooks, given infinite time and repetition, would eventually spark emergent consciousness?<p>&gt; The argument would be that that conceptual model is encoded in the intermediate-layer parameters of the model, in a different but analogous way to how it&#x27;s encoded in the graph and chemical structure of your neurons.<p>Sorry if I have misinterpreted anyone. I honestly thought all the &quot;neuron&quot; and &quot;synapse&quot; references were handy metaphors to explain otherwise complex computations that resemble this conceptual idea of how our brains work. But it reads a lot like some of the folks in this thread believe it&#x27;s much more than metaphors, but rather a literal analog."
132,rramadass,2024-07-21 07:02:38,40975320,"See also <i>Beyond the Hype: A Realistic Look at Large Language Models • Jodie Burchell • GOTO 2024</i> - <a href=""https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=Pv0cfsastFs"" rel=""nofollow"">https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=Pv0cfsastFs</a>"
133,dboreham,2024-07-21 00:02:09,40975320,The first stage is denial.
134,mistrial9,2024-07-20 22:24:58,40975320,"oh what a kettle of worms here... Now the mind must consider &quot;repetitive speech under pressure and in formal situations&quot; in contrast and comparison to &quot;limited mechanical ability to produce grammatic sequences of well-known words&quot; .. where is the boundary there?<p>I am a fan of this paper, warts and all !  (and the paper summary paragraph contained some atrocious grammar btw)"
135,amne,2024-07-21 05:21:50,40975320,tl:dr; we&#x27;re duck-typing LLMs as AGI
136,dhosek,2024-07-20 20:59:05,41019777,"Given the discontinuance of the Google search appliance, I would be reluctant to consider any Google hardware. I’d likely use something like PCF on owned hardware for the scenarios they describe."
137,transpute,2024-07-20 21:36:36,41019777,"Need:<p><pre><code>  - photo&#x2F;video
  - root of trust definition (TPM? OpenTitan?)
  - firmware and OS description
  - specs
</code></pre>
There&#x27;s an edge device family from AWS, with specs and photos, <a href=""https:&#x2F;&#x2F;aws.amazon.com&#x2F;blogs&#x2F;aws&#x2F;introducing-aws-snowcone-small-lightweight-edge-storage-and-processing&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;aws.amazon.com&#x2F;blogs&#x2F;aws&#x2F;introducing-aws-snowcone-sm...</a><p><i>&gt; AWS Snow Family of physical edge computing, edge storage, and data transfer devices for rugged or disconnected environments.. can be used in a variety of environments including desktops, data centers, messenger bags, vehicles, and in conjunction with drones.. enclosure is both tamper-evident and tamper-resistant, and also uses a Trusted Platform Module (TPM) designed to ensure both security and full chain-of-custody for your data. The device encrypts data at rest and in transit using keys that are managed by AWS Key Management Service (AWS KMS) and are never stored on the device.. use Snowcone for data migration, content distribution, tactical edge computing, healthcare IoT, industrial IoT, transportation, logistics, and autonomous vehicle use cases.</i><p>AWS Snowball hardware, <a href=""https:&#x2F;&#x2F;youtube.com&#x2F;watch?v=BIx9bbe58K8"" rel=""nofollow"">https:&#x2F;&#x2F;youtube.com&#x2F;watch?v=BIx9bbe58K8</a><p>GDC video of users and control panels, no hardware, <a href=""https:&#x2F;&#x2F;youtube.com&#x2F;watch?v=i5fCfgNaPE0"" rel=""nofollow"">https:&#x2F;&#x2F;youtube.com&#x2F;watch?v=i5fCfgNaPE0</a><p>With hardware expertise from servers, OpenCompute, Project Ara, Chromebooks, Pixels and TPUs, hopefully this appliance is more than a PC OEM whitebox."
138,mos_6502,2024-07-20 21:31:53,41019777,"Though other use cases for the appliance are given, it seems primarily designed for military applications?<p>It&#x27;s designed to military standards and to be as individually transportable as other military communications equipment:<p>&gt; Department of Defense (DoD) Impact Level 5 (IL5) accreditation<p>&gt; rugged and portable design that meets stringent accreditation requirements like MIL-STD-810H<p>&gt; The appliance can be conveniently transported in a rugged case<p>&gt; Weighing approximately 100lbs, it&#x27;s human-portable, making it easy to transport and deploy in various locations.<p>&gt; disaster zones, remote research stations, or long-haul trucking operations<p>Military operations are all three of these.<p>Its design enables the offline self-hosting of cloud surveillance tools:<p>&gt; Google Distributed Cloud air-gapped appliance is designed to operate without any connectivity to Google Cloud or the public internet. The appliance remains fully functional in disconnected environments<p>&gt; built-in AI solutions from the Google Distributed Cloud air-gapped appliance like translation, speech, and optical character recognition<p>What about facial recognition?"
139,siliconc0w,2024-07-20 21:25:58,41019777,I was hoping for a picture of a box with sundar&#x27;s signature on it.
140,alpb,2024-07-20 21:15:36,41019777,"Truly puzzling why Google is doing these things that do not scale. Their DNA historically has been doing things for billions of users, not 10 companies that might ever pay for this. Google is a technology company through and through, they have a great engineering talent, and they can keep shifting paradigm in many areas, especially in cloud. Yet, the short-term profit motive of the rot economy is taking another tech giant hostage."
141,upon_drumhead,2024-07-20 21:50:31,41019777,"This seems like GCP&#x27;s version of AWS Outposts Servers<p><a href=""https:&#x2F;&#x2F;aws.amazon.com&#x2F;outposts&#x2F;servers&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;aws.amazon.com&#x2F;outposts&#x2F;servers&#x2F;</a><p>Does Azure have a similar option?"
142,surfingdino,2024-07-20 21:05:06,41019777,"Is the box painted yellow? That&#x27;s all I want to know, and if you are old enough you will get the Google Search Appliance reference."
143,thomasjudge,2024-07-20 21:36:11,41019777,"It looks like this is an evolution of an offering they&#x27;ve had for some time:<p><a href=""https:&#x2F;&#x2F;cloud.google.com&#x2F;distributed-cloud#modern-experiences-at-the-edge-ai-security-and-open-source"" rel=""nofollow"">https:&#x2F;&#x2F;cloud.google.com&#x2F;distributed-cloud#modern-experience...</a>"
144,RedShift1,2024-07-21 06:29:14,41019777,"So basically a local server. Guess we&#x27;re on trailing edge of &quot;move everything to cloud&quot; now, slowly eeking back into having more local infrastructure again."
145,gz5,2024-07-20 22:22:10,41019777,"Useful for a truly never-connected &#x27;island&#x27; (meaning it never needs to speak to the outside world).<p>However, even some of the use cases they cite rarely exist on a never-connected island, e.g. industrial automation and transportation.<p>So, to be broadly applicable, it needs to be secure by design for connected use cases as well, even if those connections are considered to be ephemeral (e.g. remote management, periodic telemetry, metadata sharing, etc.)."
146,,2024-07-20 21:35:31,41019777,
147,Havoc,2024-07-20 21:34:35,41019777,Does anyone care about this except DoD?
148,ozfive,2024-07-21 07:30:53,41019777,"&gt; Previously, organizations with mission-critical workloads lacked access to important cloud and AI capabilities when in demanding edge environments, including those that present unique challenges and requirements.<p>I&#x27;m sorry, what???"
149,tammer,2024-07-20 23:12:17,41019777,"has anyone done an analysis on how much big tech revenue comes from the DoD, particularly as its changed over time?"
150,asah,2024-07-20 21:27:28,41019777,Curious about open source licenses: this was a big problem for the Google search appliance IIRC
151,wslh,2024-07-20 23:49:50,41019777,"I wonder about the weight details and its fundamentals:<p>&quot;The device weighs about 100 lbs (~45.3 kg) and can be carried by two people. The device is not operational while it is moved from one location to the next. It might be moved on and off vehicles and might be subject to rougher treatment than in a data center. While the device is running, it might be in an uncontrolled environment subject to more temperature variations and dust than a data center, such as a tent or a repurposed building.&quot; [1]<p>[1] <a href=""https:&#x2F;&#x2F;cloud.google.com&#x2F;distributed-cloud&#x2F;hosted&#x2F;docs&#x2F;latest&#x2F;appliance&#x2F;overview"" rel=""nofollow"">https:&#x2F;&#x2F;cloud.google.com&#x2F;distributed-cloud&#x2F;hosted&#x2F;docs&#x2F;lates...</a>"
152,klipklop,2024-07-20 22:17:24,41019777,Would never consider this after getting rug pulled when Google abandoned the search appliance. That was fun.
153,yunohn,2024-07-20 21:25:18,41019777,The post seems to really be vague around the obvious and most likely majority defense use cases this would be deployed for. It instead tries to emphasize all the other potential uses and mentions defense only as the final one with a generic quote from the air force.<p>I think it’s very likely that’s due to historical Googler outrage against working with defense organizations.
154,mvkel,2024-07-20 21:57:20,41019777,Feels like something that will almost certainly be sunset in &lt;2 years
155,dilyevsky,2024-07-20 21:00:59,41019777,The post announces a physical (i presume) appliance and it’s just a wall of text and not a single photo. Mkay…
156,sneak,2024-07-20 21:35:35,41019777,This is to let the military use AI to help kill people.<p>“Don’t be evil” is dead.
157,int0x29,2024-07-21 03:00:12,41019777,It&#x27;s interesting watching silicon valley buzzwords mix with DOD speak.
158,loloquwowndueo,2024-07-20 21:38:09,41019777,"The Hooli&#x2F;Pied Piper box - <a href=""https:&#x2F;&#x2F;silicon-valley.fandom.com&#x2F;wiki&#x2F;The_box"" rel=""nofollow"">https:&#x2F;&#x2F;silicon-valley.fandom.com&#x2F;wiki&#x2F;The_box</a>"
